id,topic,date,qNum,qStatement,a1,a2,a3,a4,a5,ans,Year,Month,Monthind,,,,,,,,,,,,,,,
Jun.2018.05,Matrices,June.2018,5,,,,,,,A,2018,Jun,6,,Apr.2022.Z08.43,Imaginary Numbers,April.2022.Z08,43,,,,,,,E,2022,Apr,4
Jun.2019.05,SOHCAHTOA-PYTHAG,June.2019,5,,,,,,,C,2019,,,,,,,,,,,,,,,,,
Jun.2021.05,Geometry Rules,June.2021,5,,,,,,,B,2021,Jun,6,,Apr.2022.Z08.44,Plug in Numbers (Calc),April.2022.Z08,44,,,,,,,F,2022,Apr,4
June.2020.05,Geometry Rules,June.2020,5,,,,,,,D,2020,,,,,,,,,,,,,,,,,
June.2022.05,Geometry Rules,June.2022,5,,,,,,,D,2022,Jun,6,,Apr.2022.Z08.45,Percents-Fractions (% Change),April.2022.Z08,45,,,,,,,A,2022,Apr,4
Apr.2015.06,SOHCAHTOA-PYTHAG,April.2015,6,"6. The lengths of the legs of a right triangle are 4 miles and 5 miles, respectively. Which of the following lengths, in miles, is closest to that of the hypotenuse of the right triangle?",4.5,6.4,8,8.7,,H,2015,Apr,4,,Apr.2022.Z08.46,Transformations-Translations,April.2022.Z08,46,,,,,,,J,2022,Apr,4
Apr.2016.06,Word Problems,April.2016,6,"6. Pablo recorded the noon temperature, in degrees Celsius, on 4 consecutive days as part of a science project. On the 1st day, the noon temperature was -4°C. On the 4th day, the noon temperature was 12°C. What was the change in the noon temperature from the 1st day to the 4th day?",G. -4°C,H. 4°C,J. 8°C,K. 16°C,,K,2016,Apr,4,,Apr.2022.Z08.47,Trig,April.2022.Z08,47,,,,,,,E,2022,Apr,4
Apr.2017.06,Equation Set Up,April.2017,6,"6. The ABC Book Club charges a $40 monthly fee, plus $2 per book read in that month. The Easy Book Club charges a $35 monthly fee, plus $3 per book read in that month. For each club, how many books must be read in 1 month for the total charges from each club to be equal?",4,5,6,75,,H,2017,Apr,4,,Apr.2022.Z08.48,Rational Functions,April.2022.Z08,48,,,,,,,J,2022,Apr,4
Apr.2018.06,Lines,April.2018,6,,,,,,,H,2018,Apr,4,,Apr.2022.Z08.49,Perimeter-Area-Volume,April.2022.Z08,49,,,,,,,D,2022,Apr,4
Apr.2019.B04.06,Conversions-Mixtures,April.2019.B04,6,,,,,,,K,,,,,Apr.2022.Z08.50,SOHCAHTOA-PYTHAG,April.2022.Z08,50,,,,,,,J,2022,Apr,4
Apr.2019.Z15.06,Absolute Values,April.2019.Z15,6,,,,,,,G,2019,Apr,4,,Apr.2022.Z08.51,Plug in Numbers (Calc),April.2022.Z08,51,,,,,,,D,2022,Apr,4
Apr.2021.D05.06,Equivalent Expressions,April.2021.D05,6,,,,,,,K,2021,Apr,4,,Apr.2022.Z08.52,Sequences,April.2022.Z08,52,,,,,,,K,2022,Apr,4
Apr.2021.Z04.06,Ratios-Proportions,April.2021.Z04,6,,,,,,,F,2021,Apr,4,,Apr.2022.Z08.53,Perimeter-Area-Volume,April.2022.Z08,53,,,,,,,A,2022,Apr,4
Dec.2015.06,Equation Set Up,December.2015,6,"6. Damon and 4 of his coworkers are having lunch. Each of the 5 people will pay for his or her own lunch, but they agree to divide the tip equally among themselves. The total for the 5 lunches is $80.00, and the group will add a tip of 15% of the total. Each person’s portion of the tip will be how much?",G. $2.40,H. $3.00,J. $5.00,K. $5.33,,G,2015,Dec,12,,Apr.2022.Z08.54,Matrices,April.2022.Z08,54,,,,,,,F,2022,Apr,4
Dec.2016.06,Lines,December.2016,6,"6. Portions of the graphs represented by the functions -2x + y = 2 and x + y = 5 are shown in the standard (x,y) coordinate plane below. Although only a portion of each graph is shown, the domain of each function is all real numbers. If it can be determined at what point do the graphs intersect?","G. (1,4)","H. (2,5)","J. (4,1)",K. Cannot be determined from the given information,,G,2016,Dec,12,,Apr.2022.Z08.55,Word Problems,April.2022.Z08,55,,,,,,,E,2022,Apr,4
Dec.2017.06,Word Problems,December.2017,6,,,,,,,G,2017,Dec,12,,Apr.2022.Z08.56,Probability-Combinations-Permutations,April.2022.Z08,56,,,,,,,J,2022,Apr,4
Dec.2018.06,Exponents-Radicals,December.2018,6,,,,,,,G,2018,Dec,12,,Apr.2022.Z08.57,Plug in Numbers (Calc),April.2022.Z08,57,,,,,,,E,2022,Apr,4
Dec.2019.06,Word Problems,December.2019,6,,,,,,,G,2019,Dec,12,,Apr.2022.Z08.58,Vocab,April.2022.Z08,58,,,,,,,K,2022,Apr,4
Dec.2021.06,Sequences,December.2021,6,,,,,,,K,2021,Dec,12,,Apr.2022.Z08.59,Quadratics (and above),April.2022.Z08,59,,,,,,,D,2022,Apr,4
Dec.2022.06,Equation Set Up,December.2022,6,,,,,,,H,2022,Dec,12,,Apr.2022.Z08.60,Probability-Combinations-Permutations,April.2022.Z08,60,,,,,,,K,2022,Apr,4
July.2020.06,Ratios-Proportions,July.2020,6,,,,,,,F,2020,,,,Dec.2020.06,LCMGCF,December.2020,6,,,,,,,J,2020,,
Jun.2015.06,Word Problems,June.2015,6,6. The square root of a certain number is approximately 9.2371. The certain number between what 2 integers?,3 and 4,4 and 5,9 and 10,18 and 19,81 and 99,K,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.06,Geometry Rules,June.2016,6,"6. In the figure below, C lies on both (line) and (line)BD, (line) AB and (line)DE are parallel and congruent, and 2 angle measures are given. What is the measure of (angle)ACB?",55°,57.5°,65°,67.5°,70°,K,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.06,Geometry Rules,June.2017,6,"6. in triangle(ACD) below, B is on line(AC), E is on line(AD), the measure of angle(CAD) is 28°, and line(AD) is perpendicular to both line(BE) and line(CD). What is the measure of angle(CBE)?",104°,118°,124°,146°,152°,G,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.06,Plug in Numbers (Calc),June.2018,6,,,,,,,H,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.06,Probability-Combinations-Permutations,June.2019,6,,,,,,,H,2019,,,,,,,,,,,,,,,,,
Jun.2021.06,Word Problems,June.2021,6,,,,,,,H,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.06,Mean-Median-Mode,June.2020,6,,,,,,,G,2020,,,,,,,,,,,,,,,,,
June.2022.06,Perimeter-Area-Volume,June.2022,6,,,,,,,F,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.07,LCMGCF,April.2015,7,"7. What is the least common multiple of 50, 70, and 90?",210,315,"3,150","315,000",,D,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.07,Equation Set Up,April.2016,7,"7. Sienna will be paid $75, plus 25% of her total weekly sales, for the hours she is scheduled to work next week. Let w represent Sienna’s total weekly sales, in dollars, for next week. Which of the following expressions gives Sienna’s pay, in dollars, for the hours she is scheduled to work next week?",0.25w + 0.75,0.75w + 0.25,25w + 75,75w + 0.25,,A,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.07,Geometry Rules,April.2017,7,"7. In parallelogram ABCD below AC(line) is a diagonal, the measure of (angle)ABC is 40°, and the measure of (angle)ACD is 57°. What is the measure of (angle)CAD?",57°,77°,83°,97°,,D,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.07,Ratios-Proportions,April.2018,7,,,,,,,A,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.07,Percents-Fractions (% Change),April.2019.B04,7,,,,,,,B,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.07,Word Problems,April.2019.Z15,7,,,,,,,A,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.07,Data Interpretation,April.2021.D05,7,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.07,Plug in Numbers (Calc),April.2021.Z04,7,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.07,Vocab,December.2015,7,7) The number 0.000 000 000 087 3 is equivalent to which of the following expressions?,8.73 x 10-11,8.73 x 10-10,8.73 x 1011,8.73 x 1013,,B,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.07,Ratios-Proportions,December.2016,7,"7. On a map, ½ inch represents 10 actual miles. Two towns that are 4 ½ inches apart on this map are how many actual miles apart?",B. 20,C. 22,D. 45,E. 90,,E,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.07,Perimeter-Area-Volume,December.2017,7,,,,,,,E,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.07,Word Problems,December.2018,7,,,,,,,C,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.07,Probability-Combinations-Permutations,December.2019,7,,,,,,,E,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.07,Equation Set Up,December.2021,7,,,,,,,B,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.07,Probability-Combinations-Permutations,December.2022,7,,,,,,,C,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.07,Sequences,July.2020,7,,,,,,,B,2020,,,,Dec.2020.07,Word Problems,December.2020,7,,,,,,,B,2020,,
Jun.2015.07,Probability-Combinations-Permutations,June.2015,7,"8. When points A and B(-3,4) and graphed in the standard (x,y) coordinate plane below, the midpoint of (line)AB will be (1,2). What will be the coordinate of points A?","(-7,6)","(-2,1)","(-1,3)","(-1,8)","(5,0)",E,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.07,LCMGCF,June.2016,7,"7. What is the least common denominator of the fractions 4/35, 1/28, and 3/8?",40,280,980,"1,120","7,840",B,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.07,Equivalent Expressions,June.2017,7,7. What is the sum of 0.1x2 + 3x + 80 and 0.5x2 - 2x + 60 for all x?,-0.4x2 + 5x + 20,0.6x2 + x + 140,0.6x2 + 5x + 140,x2 + 5x + 140,5.6x2 + 140,B,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.07,Mean-Median-Mode,June.2018,7,,,,,,,D,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.07,Mean-Median-Mode,June.2019,7,,,,,,,C,2019,,,,,,,,,,,,,,,,,
Jun.2021.07,Sequences,June.2021,7,,,,,,,C,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.07,Mean-Median-Mode,June.2020,7,,,,,,,D,2020,,,,,,,,,,,,,,,,,
June.2022.07,Vocab,June.2022,7,,,,,,,B,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.08,System of Equations,April.2015,8,"8. Susan makes holiday wreaths for 4 hours every Saturday. It takes her 20 minutes to make a small wreath and 30 minutes to make a large wreath. This Saturday, Susan will make twice as many large wreaths as small wreaths. How many of the large wreaths will she make this Saturday?",G. 3,H. 5,J. 6,K. 7,,J,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.08,Matrices,April.2016,8,8. Which of the following augmented matrices represents the system of linear equations below? 3x + 5y = 20 and 2x – y = 9,G. [Image],H. [Image],J. [Image],K. [Image],,G,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.08,Plug in Numbers (Calc),April.2017,8,"8. When x = ½, what is the value of (8x – 3) / x ?",G. 2,H. 5/2,J. 5,K. 10,,G,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.08,Inequalities,April.2018,8,,,,,,,G,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.08,SOHCAHTOA-PYTHAG,April.2019.B04,8,,,,,,,G,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.08,D=RT,April.2019.Z15,8,,,,,,,G,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.08,Probability-Combinations-Permutations,April.2021.D05,8,,,,,,,K,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.08,D=RT,April.2021.Z04,8,,,,,,,H,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.08,Circles-Ellipses,December.2015,8,"8. The circular spinner dial for a new board game is divided into 6 congruent sectors. What is the arc measure, in degrees, of each sector?",36°,45°,60°,72°,,J,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.08,Equation Set Up,December.2016,8,8. The cost of a long-distance call to a certain city is $1.05 for the first minute and $0.15 for each additional minute or part thereof. What is the cost of a 15-minute call to this city?,$2.25 ,$3.15 ,$3.30 ,$3.45 ,,H,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.08,Perimeter-Area-Volume,December.2017,8,,,,,,,J,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.08,Matrices,December.2018,8,,,,,,,F,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.08,Word Problems,December.2019,8,,,,,,,F,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.08,Matrices,December.2021,8,,,,,,,H,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.08,Equation Set Up,December.2022,8,,,,,,,G,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.08,Equation Set Up,July.2020,8,,,,,,,H,2020,,,,Dec.2020.08,Solving Algebra,December.2020,8,,,,,,,J,2020,,
Jun.2015.08,Coordinate Geometry,June.2015,8,"9. Andrea manages a company that currently has 116 customers, which is 8 more than twice the number of customers the company had 1 year ago. How many customers did the company have 1 year ago?",50,54,62,66,100,K,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.08,Quadratics (and above),June.2016,8,8. Which of the following polynomial equations has solutions -2 and 5?,(x - 5)(x + 2)2 = 0,(x - 3)(x + 3)2 = 0,(x + 3)(x - 3)2 = 0,(x + 5)(x - 2)2 = 0,(x + 5)(x + 2)2 = 0,F,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.08,Plug in Numbers (Calc),June.2017,8,"8. Students studying motion observed a cart rolling at a constant rate along a straight line. The table below gives the distance, d feet, the cart was from a reference point at 1-second intervals from t = 0 seconds to t = 5 seconds. Which of the following equations represents this relationship between d and t?",F. d = t + 15,G. d = 3t + 12,H. d = 3t + 15,J. d = 15t + 3,K. d = 33t,H,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.08,Geometry Rules,June.2018,8,,,,,,,H,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.08,Word Problems,June.2019,8,,,,,,,K,2019,,,,,,,,,,,,,,,,,
Jun.2021.08,Plug in Numbers (Calc),June.2021,8,,,,,,,J,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.08,Vocab,June.2020,8,,,,,,,H,2020,,,,,,,,,,,,,,,,,
June.2022.08,Plug in Numbers (Calc),June.2022,8,,,,,,,K,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.09,Geometry Rules,April.2015,9,"9. In △ABC below, D is on AB (line on top), E is on AC (line on top), and ED (line on top)  ⃦CB (line on top). If it can be determined, what is the ratio of the area of △ABC to the area of △ADE?",B. 3:1,C. 4:1,D. 4:3,E. Cannot be determined form the given information,,E,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.09,Plug in Numbers (Calc),April.2016,9,"9) If g(x) = 2x2 - 3x + 4, then g(-3) = ?",B. -5,C. 1,D. 13,E. 31,,E,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.09,Coordinate Geometry,April.2017,9,"9. In the standard (x,y) coordinate plane, what is the midpoint of the line segment that has endpoints (3,8) and (1,-4)?","(-1,-6)","(11/2,-3/2)","(2,2)","(4,-12)",,D,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.09,Exponents-Radicals,April.2018,9,,,,,,,E,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.09,Word Problems,April.2019.B04,9,,,,,,,D,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.09,Percents-Fractions (% Change),April.2019.Z15,9,,,,,,,A,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.09,Ratios-Proportions,April.2021.D05,9,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.09,Geometry Rules,April.2021.Z04,9,,,,,,,D,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.09,Vocab,December.2015,9,"9) When 5 4/9 is written as an improper fraction in lowest terms, the numerator of the fraction is:",29,36,45,49,,E,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.09,Ratios-Proportions,December.2016,9,"9. Property valued at $56,000 is assessed at ¾ of its value. If the yearly tax is calculated as $3 per $100 of assessed value, what is the yearly tax on this property?","B. $1,120","C. $1,260","D. $1,680","E. $2,240",,C,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.09,Vocab,December.2017,9,,,,,,,C,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.09,Probability-Combinations-Permutations,December.2018,9,,,,,,,E,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.09,Equation Set Up,December.2019,9,,,,,,,C,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.09,Percents-Fractions (% Change),December.2021,9,,,,,,,B,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.09,Solving Algebra,December.2022,9,,,,,,,A,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.09,Quadratics (and above),July.2020,9,,,,,,,C,2020,,,,Dec.2020.09,Vocab,December.2020,9,,,,,,,E,2020,,
Jun.2015.09,Equation Set Up,June.2015,9,"10) Joseph will have 200-foot-long fence installed around his yard. The A+ Fence Company charges a $500.00 fee, plus a set amount per foot of fence. The A+ Fence Company has given Joseph an estimate of $2,200.00 to install the fence around his yard. What is the set amount per foot of fence?",F. $4.00,G. $4.80,H. $8.50,J. $11.00,K. $13.50,B,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.09,Ratios-Proportions,June.2016,9,"9. The combined length of 3 pieces of a board is 60 inches. The lengths of the pieces are in the ratio 3:5:7. What is the length, in inches, of the longest piece?",A. 4,B. 12,C. 15,D. 20,E. 28,E,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.09,Percents-Fractions (% Change),June.2017,9,9. Dmitry bought a pair of pants at the discounted price of $30. The original price of the pants was $40. What was the percent of the discount?,4%,10%,25%,33%,75%,C,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.09,Geometry Rules,June.2018,9,,,,,,,B,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.09,Word Problems,June.2019,9,,,,,,,B,2019,,,,,,,,,,,,,,,,,
Jun.2021.09,SOHCAHTOA-PYTHAG,June.2021,9,,,,,,,D,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.09,Percents-Fractions (% Change),June.2020,9,,,,,,,B,2020,,,,,,,,,,,,,,,,,
June.2022.09,Circles-Ellipses,June.2022,9,,,,,,,D,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.10,Vocab,April.2015,10,"10) On the real number line, point J is at -7 and point K is at -14. What is the distance between J and K?",G. -7,H. 7,J. 10 ½,K. 21,,H,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.10,Geometry Rules,April.2016,10,"10. The figure below shown lines (arrows <->)AB and (arrows <->)DC, line segments (line)AC and (line)BC, and 2 angle measures. What is the measure of (angle)ACB?",42°,48°,55°,77°,,J,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.10,Data Interpretation,April.2017,10,,,,,,,G,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.10,Plug in Numbers (Calc),April.2018,10,,,,,,,G,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.10,Sequences,April.2019.B04,10,,,,,,,J,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.10,Plug in Numbers (Calc),April.2019.Z15,10,,,,,,,F,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.10,Perimeter-Area-Volume,April.2021.D05,10,,,,,,,H,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.10,Conversions-Mixtures,April.2021.Z04,10,,,,,,,G,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.10,Matrices,December.2015,10,10. [Image],G. [Image],H. [Image],J. [Image],K. [Image],,G,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.10,Probability-Combinations-Permutations,December.2016,10,10. Tammy will draft 1 player at random from a list of 20 players for her fantasy football team. Each player in the list plays only 1 position. The number of players who play a particular position is given in the table below. What is the probability that the player Tammy drafts will be a kicker or a receiver?,G. 1/5,H. 2/5,J. 1/2,K. 3/5,,K,2016,Dec,12,,,,,,,,,,,,,,,
Dec.2017.10,Plug in Numbers (Calc),December.2017,10,,,,,,,H,2017,Dec,12,,,,,,,,,,,,,,,
Dec.2018.10,Plug in Numbers (Calc),December.2018,10,,,,,,,G,2018,Dec,12,,,,,,,,,,,,,,,
Dec.2019.10,Lines,December.2019,10,,,,,,,H,2019,Dec,12,,,,,,,,,,,,,,,
Dec.2021.10,Lines,December.2021,10,,,,,,,H,2021,Dec,12,,,,,,,,,,,,,,,
Dec.2022.10,Exponents-Radicals,December.2022,10,,,,,,,H,2022,Dec,12,,,,,,,,,,,,,,,
July.2020.10,Perimeter-Area-Volume,July.2020,10,,,,,,,J,2020,,,,Dec.2020.10,Transformations-Translations,December.2020,10,,,,,,,K,2020,,
Jun.2015.10,Word Problems,June.2015,10,,,,,,,H,2015,Jun,6,,,,,,,,,,,,,,,
Jun.2016.10,Plug in Numbers (Calc),June.2016,10,"10. Zoe programs her calculator to evaluate a linear function, but she doesn’t say what the function is. When 9 is entered, the calculator displays the value 6. When 12 is entered, the calculator displays the value 8. Which of the following expressions represents what the calculator will display when any number, n, is entered?",F. (2/3)n,G. (3/2)n,H. n – 3,J. n – 4,K. (3/2n) – (15/2),F,2016,Jun,6,,,,,,,,,,,,,,,
Jun.2017.10,Absolute Values,June.2017,10,10. What is the value of |-6| - |7 - 41| ?,-40,-28,28,40,54,G,2017,Jun,6,,,,,,,,,,,,,,,
Jun.2018.10,Word Problems,June.2018,10,,,,,,,G,2018,Jun,6,,,,,,,,,,,,,,,
Jun.2019.10,Geometry Rules,June.2019,10,,,,,,,H,2019,,,,,,,,,,,,,,,,,
Jun.2021.10,Equivalent Expressions,June.2021,10,,,,,,,H,2021,Jun,6,,,,,,,,,,,,,,,
June.2020.10,Plug in Numbers (Calc),June.2020,10,,,,,,,G,2020,,,,,,,,,,,,,,,,,
June.2022.10,Quadratics (and above),June.2022,10,,,,,,,K,2022,Jun,6,,,,,,,,,,,,,,,
Apr.2015.11,System of Equations,April.2015,11,"11. A system of equations is given below. What is the value of b in the (a,b) solution to the system? a = 3b – 7 and a = b + 1",B. -3,C. -2,D. 2,E. 4,,E,2015,Apr,4,,,,,,,,,,,,,,,
Apr.2016.11,Word Problems,April.2016,11,"11) Marietta purchased a car that had a purchase price of $10,400, which included all other costs and tax. She paid $2,000 as a down payment and got a loan for the rest of the purchase price. Marietta paid off the loan by making 48 payments of $225 each. The total of all her payments, including the down payment, was how much more than the car’s purchase price?","B. $2,400","C. $8,400","D. $10,800","E. $12,800",,B,2016,Apr,4,,,,,,,,,,,,,,,
Apr.2017.11,Lines,April.2017,11,"11. What is the slope of the line through (-2,1) and (2,-5) in the standard (x,y) coordinate plane?",1,-1,-1.5,-4,,D,2017,Apr,4,,,,,,,,,,,,,,,
Apr.2018.11,Perimeter-Area-Volume,April.2018,11,,,,,,,D,2018,Apr,4,,,,,,,,,,,,,,,
Apr.2019.B04.11,Plug in Numbers (Calc),April.2019.B04,11,,,,,,,C,,,,,,,,,,,,,,,,,,
Apr.2019.Z15.11,Plug in Numbers (Calc),April.2019.Z15,11,,,,,,,B,2019,Apr,4,,,,,,,,,,,,,,,
Apr.2021.D05.11,Exponents-Radicals,April.2021.D05,11,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Apr.2021.Z04.11,Probability-Combinations-Permutations,April.2021.Z04,11,,,,,,,B,2021,Apr,4,,,,,,,,,,,,,,,
Dec.2015.11,Equation Set Up,December.2015,11,"11. The speed of one motorcycle exceeds 4 times the speed of another motorcycle by 24 mph. The speed of the slower motorcycle is g mph. Which of the following expressions represents the speed of the faster motorcycle, in miles per hour?",g + 24,g - 24,4g + 24,4g - 24,,D,2015,Dec,12,,,,,,,,,,,,,,,
Dec.2016.11,Equation Set Up,December.2016,11,"11. Ben is saving money to buy a TV that costs $495, including tax. Ben opens a savings account with a deposit of $75 and deposits $65 at the end of each month. What is the minimum number of months Ben will need to make deposits until he has enough money in his account to buy the TV?",6,7,8,9,,C,2016,Dec,12,,,,,,,,,,,,,,,
